tickerName,modelName,RMSE,sharpeRatio,expectedValue
AVGO,BiDirectional LSTM,26.723739463655054,0.32962218,894.84674
AVGO,LSTM,72.65532861055246,0.40198842,901.70807
AVGO,RNN,20.029517874772058,0.21350256,895.315
AVGO,ANN,44.82545990696736,0.38121608,893.5304
AVGO,CNN,23.155282257675346,0.19941832,870.3534
AVGO,Random Forrest,81.19425806311196,0.2022429297517173,None
AVGO,Attention-based LSTM,73.38354129688535,0.17336614352791666,854.35156
AZO,BiDirectional LSTM,35.81057612430685,-0.1092341,2476.4617
AZO,LSTM,71.56552152963269,-0.095600516,2487.1484
AZO,RNN,45.27468664187518,-0.011901714,2474.9583
AZO,ANN,65.31687390277428,-0.104986824,2475.6372
AZO,CNN,94.77031028171773,0.22366671,2417.1846
AZO,Random Forrest,438.7920719745801,0.21283707131432777,None
AZO,Attention-based LSTM,164.5715959249622,-0.003028493637213785,2500.6497
ARGX,BiDirectional LSTM,16.3182209718176,0.15119082,514.32355
ARGX,LSTM,34.72869066363652,0.2599401,506.10852
ARGX,RNN,13.77684201818409,0.12454646,514.9331
ARGX,ANN,23.826069757393086,0.1548479,491.2615
ARGX,CNN,29.16469582283398,0.2109385,466.40753
ARGX,Random Forrest,36.41803855853878,0.22467950585921587,None
ARGX,Attention-based LSTM,30.50274560750402,0.07957453711565717,435.00043
CABO,BiDirectional LSTM,19.021096879721053,0.04126069,715.0401
CABO,LSTM,26.279452155785506,0.04574104,724.3319
CABO,RNN,19.665065789700645,0.0386174,709.5408
CABO,ANN,29.26723827029892,0.07171233,719.84265
CABO,CNN,172.63879740751798,0.2627512,623.67413
CABO,Random Forrest,478.02682585162654,0.2351299555345838,None
CABO,Attention-based LSTM,400.515669275573,0.03191856439479677,695.713
BLK,BiDirectional LSTM,14.747841028953136,0.091862485,734.1801
BLK,LSTM,14.57070231340078,0.14346081,729.7269
BLK,RNN,11.268891285430374,0.062380046,733.48096
BLK,ANN,14.062241070504117,0.16540664,735.92194
BLK,CNN,69.29179472857325,0.12109371,665.78064
BLK,Random Forrest,56.8172744174138,0.14663804890648316,None
