tickerName,modelName,RMSE,sharpeRatio,expectedValue
ABNB,BiDirectional LSTM,4.208052988995596,0.0895421,128.42488
ABNB,LSTM,5.4876258964280415,0.075167574,122.126305
ABNB,RNN,3.73657586638312,0.06981321,124.64615
ABNB,ANN,5.2636093291793715,0.15069368,126.01805
ABNB,CNN,6.2445570870015965,0.16029653,122.31913
ABNB,Random Forrest,33.48377009804308,0.143098474992277,None
ABNB,Attention-based LSTM,7.818317272471997,0.06541878799788495,119.609634
ABG,BiDirectional LSTM,9.920968962498414,-0.009614131,222.54367
ABG,LSTM,8.579784900564485,-0.009449488,217.80992
ABG,RNN,6.018585816107227,0.058521513,224.93907
ABG,ANN,7.169502308112684,-0.042129025,223.24638
ABG,CNN,15.712388030118888,0.21314073,205.20604
ABG,Random Forrest,8.754794067411664,0.22342195811261398,None
ABG,Attention-based LSTM,11.211809488449019,0.08431060242146683,223.23682
ADBE,BiDirectional LSTM,9.610320345022142,0.29826954,489.35016
ADBE,LSTM,16.64730668158407,0.38025182,473.39658
ADBE,RNN,10.582614040024911,0.18245916,480.50043
ADBE,ANN,12.698986740692497,0.35993406,488.70892
ADBE,CNN,49.060827992924466,0.16848145,421.96115
ADBE,Random Forrest,33.44247787280781,0.16059213333116085,None
ADBE,Attention-based LSTM,22.75057388085088,0.14067023716752908,446.5125
AAL,BiDirectional LSTM,0.44898395926892365,0.010639359,16.184374
AAL,LSTM,0.5356586345966642,0.017997159,15.900823
AAL,RNN,0.36399317689683025,0.01443109,16.35185
AAL,ANN,0.4286690652416192,0.012543742,16.341282
AAL,CNN,1.6581339414388592,0.1689584,15.137136
AAL,Random Forrest,0.12550897271273792,0.19164667976225783,None
AAL,Attention-based LSTM,0.9784810644424227,0.06804788973091867,15.400281
ACN,BiDirectional LSTM,5.539361711987818,0.25955024,316.78174
ACN,LSTM,7.202032058109968,0.31187138,315.38428
ACN,RNN,4.409486850604488,0.111102544,317.27985
ACN,ANN,6.866723140467161,0.29661,320.87134
ACN,CNN,26.374597761857725,0.14495535,278.1301
ACN,Random Forrest,40.91604539419661,0.13834998594763362,None
ACN,Attention-based LSTM,13.951238845464724,0.07743865526962594,300.5988
ADP,BiDirectional LSTM,3.2649478411777038,-0.00803447,220.35078
ADP,LSTM,3.1082111072137706,0.0067703053,219.06435
ADP,RNN,3.2184606619056373,-0.0450043,221.03387
ADP,ANN,4.560695111021791,-0.037760846,220.3123
ADP,CNN,12.13479208360524,0.14548099,202.20648
ADP,Random Forrest,4.128625099304112,0.1261596783879049,None
ADP,Attention-based LSTM,14.38359193019689,-0.008161712249993125,216.6681
ABC,BiDirectional LSTM,2.5177952762489486,0.32846707,183.17773
ABC,LSTM,4.490852481776743,0.32795304,179.4829
ABC,RNN,1.9733350497945423,0.08483769,184.57991
ABC,ANN,3.5110541421059995,0.4513048,181.62444
ABC,CNN,9.013571330700914,0.16199285,162.9798
ABC,Random Forrest,1.5583961641906794,0.15824487398473241,None
ABC,Attention-based LSTM,6.436253539688482,0.13028286903881467,177.14838
ADSK,BiDirectional LSTM,3.986104812043376,0.06387743,213.4304
ADSK,LSTM,4.468169276592292,0.1029041,213.28809
ADSK,RNN,4.7698067837226485,0.03966469,211.1863
ADSK,ANN,4.585573075656581,0.07552525,212.36032
ADSK,CNN,21.41980977582095,0.14629863,193.5037
ADSK,Random Forrest,6.716999208664651,0.1490377960069938,None
ADSK,Attention-based LSTM,10.00626331564368,0.03494738550039625,204.67561
AAPL,BiDirectional LSTM,2.7483731164303156,0.37441197,185.04355
AAPL,LSTM,3.594454508792181,0.50880367,183.12993
AAPL,RNN,2.187649339503072,0.22745067,184.98083
AAPL,ANN,4.262969198799413,0.5891032,184.83682
AAPL,CNN,18.922048637257493,0.21761958,157.78122
AAPL,Random Forrest,2.3170286728452316,0.2273913537901463,None
AAPL,Attention-based LSTM,9.44646362764485,0.09122591854508501,180.63295
ADI,BiDirectional LSTM,3.7654353994175334,0.031002782,187.6276
ADI,LSTM,6.504397196161045,0.0595359,187.91931
ADI,RNN,4.03136850283838,0.06919299,187.65045
ADI,ANN,4.061361101570009,0.023270428,187.76971
