tickerName,modelName,RMSE,sharpeRatio,expectedValue
GOOGL,BiDirectional LSTM,3.3952667349341095,0.11939853,113.634285
GOOGL,LSTM,3.34406500122354,0.13562194,109.81199
GOOGL,RNN,2.3305313172332327,0.112147406,116.36843
GOOGL,ANN,3.6191344730396744,0.13624199,109.38208
GOOGL,CNN,6.46303644443338,0.18983516,102.09008
GOOGL,Random Forrest,0.778980859682776,0.1927386848983572,None
GOOGL,Attention-based LSTM,5.79520137423386,0.023094961790192527,106.526505
AMZN,BiDirectional LSTM,2.680472317490176,0.076357275,112.05647
AMZN,LSTM,2.616224411836375,0.07407502,110.2395
AMZN,RNN,2.481742657104967,0.12159236,111.792915
AMZN,ANN,2.6865372788404227,0.084328935,110.846596
AMZN,CNN,11.247703601627304,0.15204948,100.01039
AMZN,Random Forrest,1.7486675888301948,0.17166853386499606,None
AMZN,Attention-based LSTM,6.5433062870190275,-0.01579211440284161,105.66909
TSLA,BiDirectional LSTM,6.665195433323738,0.019615194,170.58603
TSLA,LSTM,9.093376420134947,0.046526127,168.47572
TSLA,RNN,7.382490988388073,0.039235156,170.39189
TSLA,ANN,7.919201724777978,0.044632077,170.64484
TSLA,CNN,16.118847611276347,0.37226683,161.4607
TSLA,Random Forrest,31.688755027985245,0.3773432934211573,None
TSLA,Attention-based LSTM,18.728498928159837,-0.04916844952955197,163.16379
JBLU,BiDirectional LSTM,0.21807756257321395,-0.08357648,6.86729
JBLU,LSTM,0.37082178835217217,-0.118437245,6.881168
JBLU,RNN,0.22573423046255178,0.015918847,6.8586483
JBLU,ANN,0.39349519995045507,-0.12603246,6.925275
JBLU,CNN,1.233663246078486,0.20206445,7.175541
JBLU,Random Forrest,0.0262864337839749,0.22867224192358349,None
JBLU,Attention-based LSTM,0.7676928537775816,-0.006091465202787002,6.986574
TGT,BiDirectional LSTM,3.01160800849927,-0.08359528,158.25354
TGT,LSTM,3.6932700671379437,-0.13378237,156.5741
TGT,RNN,4.1683237145156795,0.050051417,158.66325
TGT,ANN,4.049316405403714,-0.13295473,156.9786
TGT,CNN,10.575440965967028,0.19883779,146.1834
TGT,Random Forrest,4.280571782717851,0.20179058526253352,None
TGT,Attention-based LSTM,7.449642357129812,0.002034003435536707,158.6499
ARKK,BiDirectional LSTM,1.187778006067917,-0.005874457,38.944057
ARKK,LSTM,1.6344685816039624,0.0015362296,37.721977
ARKK,RNN,1.2255684927396793,0.07517779,38.960262
ARKK,ANN,1.5453619918594137,-0.033415392,38.797733
ARKK,CNN,7.115238312517826,0.26255146,35.184853
ARKK,Random Forrest,2.620373194688166,0.2824534196393291,None
ARKK,Attention-based LSTM,5.609115833007803,0.010650276846843124,37.904213
QS,BiDirectional LSTM,0.364815226199498,-0.12621136,6.3367176
QS,LSTM,0.5901468150394183,-0.15132353,6.364184
QS,RNN,1.709128373676166,-0.18380925,6.0579305
QS,ANN,0.6270135452812693,-0.15716882,6.0651445
QS,CNN,3.8473185525498015,0.42669162,6.684303
QS,Random Forrest,3.942999305718528,0.3405163523621634,None
QS,Attention-based LSTM,2.2482869736051083,0.007979353209873976,6.2394605
GE,BiDirectional LSTM,1.7296748162173183,0.2677101,99.95847
GE,LSTM,4.174160714484745,0.24037741,99.481224
GE,RNN,1.401713691532888,0.2933875,99.486626
GE,ANN,1.6792648127618646,0.29447493,99.57253
GE,CNN,10.009477906381433,0.1574442,84.388176
GE,Random Forrest,0.45849464935920203,0.16640362712492104,None
GE,Attention-based LSTM,4.195670722482152,0.19094242624925015,100.40533
SPY,BiDirectional LSTM,4.895175895361391,0.061505813,412.55914
SPY,LSTM,5.71321884013204,0.06534692,413.37054
SPY,RNN,4.292134908838733,0.06610148,412.37592
SPY,ANN,5.885999379849881,0.08497012,411.76584
SPY,CNN,31.314241328301744,0.11383178,372.74234
SPY,Random Forrest,9.26267651541993,0.10823567893602827,None
SPY,Attention-based LSTM,20.247609708974945,0.031188332820507602,410.14658
BA,BiDirectional LSTM,3.9992243478717557,-0.03162502,202.07849
BA,LSTM,4.567868140129424,-0.036105264,200.12627
BA,RNN,3.982235884853444,0.059772745,201.93979
BA,ANN,5.142629285131658,-0.06827324,201.79381
BA,CNN,15.545043936741932,0.1791552,188.69968
BA,Random Forrest,11.176719961793905,0.19553092084610388,None
BA,Attention-based LSTM,15.87546528301689,0.08222014236572202,206.24849
MRNA,BiDirectional LSTM,4.359370958381805,-0.20547761,130.41785
MRNA,LSTM,9.010206248520646,-0.2551781,134.57532
MRNA,RNN,6.978999931265359,-0.16814983,130.02495
MRNA,ANN,6.590944134955035,-0.29507726,132.05797
MRNA,CNN,18.489757543711843,0.34572586,122.761
MRNA,Random Forrest,35.445743027286255,0.3716298858857891,None
MRNA,Attention-based LSTM,27.664912426868714,0.018182022962445202,140.41942
T,BiDirectional LSTM,0.3196749259980128,-0.18543918,16.887484
T,LSTM,0.38304111214623926,-0.17455849,17.27253
T,RNN,0.3362625256482271,-0.06235127,17.04211
T,ANN,0.3974649646580917,-0.26909143,17.07605
T,CNN,1.7869129682214315,0.0419798,15.982995
T,Random Forrest,0.04903148406383304,0.10266573801917456,None
T,Attention-based LSTM,0.8558457627325687,0.013755929244004692,17.277401
LCID,BiDirectional LSTM,0.4385923587416164,-0.00343606,7.0350394
LCID,LSTM,0.5822391392243241,0.022494778,7.1481066
LCID,RNN,0.5850588658180111,-0.30664396,7.09404
LCID,ANN,0.7587240559561461,0.06881784,7.2421026
LCID,CNN,3.3444460526308974,0.2524093,6.8447485
LCID,Random Forrest,0.6480045338117532,0.295863440012817,None
LCID,Attention-based LSTM,1.4109960913947073,0.006047084963669972,7.344406
COIN,BiDirectional LSTM,3.9183404709248135,-0.06064927,60.897755
COIN,LSTM,5.029853780611284,-0.23049219,57.31737
COIN,RNN,5.556381927008106,-0.014049307,60.764755
COIN,ANN,6.454435676363793,-0.24395284,57.996254
COIN,CNN,12.054860342828851,0.38876,57.278248
COIN,Random Forrest,25.385752279903993,0.37954115260142773,None
COIN,Attention-based LSTM,7.951631504178789,0.0673675064718621,56.511806
PFE,BiDirectional LSTM,0.4906893078417401,-0.2571425,37.86128
PFE,LSTM,0.6314962218802326,-0.29054892,38.474564
PFE,RNN,0.7872101478862087,-0.30794147,37.91097
PFE,ANN,0.5357015298289877,-0.29395702,38.187485
PFE,CNN,3.6413079139289355,0.13780195,34.84793
PFE,Random Forrest,0.3202896469862801,0.10990561526652264,None
PFE,Attention-based LSTM,1.8674926970131374,-0.06865905713664344,39.00112
CRON,BiDirectional LSTM,0.06778778858811195,-0.2098904,1.8060632
CRON,LSTM,0.19208277401129129,-0.203968,1.8295225
CRON,RNN,0.08841448186142054,-0.29544282,1.7821455
CRON,ANN,0.3137808883631688,-0.2995243,1.8366053
CRON,CNN,0.4231121963774452,0.30023786,2.2270107
CRON,Random Forrest,0.02116713967058342,0.3076290658575074,None
CRON,Attention-based LSTM,0.24990629470237444,-0.053983503589462606,1.8814143
CCL,BiDirectional LSTM,0.40504861620406624,-0.0050577647,10.324177
CCL,LSTM,0.47107429296838527,0.015719622,10.2314825
CCL,RNN,0.3583981599712688,0.08837325,10.177205
CCL,ANN,0.7535398817508783,-0.018558783,10.459117
CCL,CNN,2.5171425556679807,0.32033068,9.854301
CCL,Random Forrest,0.18576763887002198,0.3093312887753199,None
CCL,Attention-based LSTM,1.3593252218938434,0.03643411016554796,9.575241
UBER,BiDirectional LSTM,1.246592375493703,0.14872251,38.212376
UBER,LSTM,1.4380428401829906,0.20627789,37.841507
UBER,RNN,0.8712237995290865,0.15742931,38.315125
UBER,ANN,1.13729998006962,0.16564026,38.224346
UBER,CNN,3.2286586115757774,0.16095309,35.370937
UBER,Random Forrest,0.3523087000080803,0.16712667643010215,None
UBER,Attention-based LSTM,2.1512650277250827,0.06998708568902558,35.87204
DIS,BiDirectional LSTM,2.0186244197011582,-0.07798851,95.461655
DIS,LSTM,2.6814064821069894,-0.051448938,97.03838
DIS,RNN,2.124391856432827,0.081868775,92.78306
DIS,ANN,2.2625031979386123,-0.115265705,98.40779
DIS,CNN,9.861907501024058,0.13921395,94.75691
DIS,Random Forrest,1.6151714297385467,0.14949431207905897,None
DIS,Attention-based LSTM,5.007111192514515,-0.010441849763242327,99.88708
CHPT,BiDirectional LSTM,0.4356974914859034,-0.12562492,8.653026
CHPT,LSTM,0.5318622123290392,-0.158966,8.710101
