tickerName,modelName,RMSE,sharpeRatio,expectedValue
GOOGL,RNN,2.2806225062612553,0.072667934,105.46981
GOOGL,ANN,3.7865555306212126,0.1436934,105.5533
GOOGL,CNN,5.447280567946389,0.17469428,102.28878
GOOGL,Random Forrest,1.2444207151009483,0.19321715437980716,None
GOOGL,LSTM,3.669938821022375,0.13135885,105.331665
AMZN,RNN,2.443855452155208,0.0952585,105.88843
AMZN,ANN,2.7556176882556986,0.077727765,104.831116
AMZN,CNN,11.525590738791838,0.14683887,98.44792
AMZN,Random Forrest,1.6323966697869898,0.17399529169025166,None
AMZN,LSTM,2.677206373203506,0.08364815,103.63532
TSLA,RNN,7.556134672462094,-0.021088459,164.18556
TSLA,ANN,10.931453706878036,0.14492323,162.44154
TSLA,CNN,19.820515112213698,0.34544146,152.4065
TSLA,Random Forrest,18.89990849471538,0.38240176016281385,None
TSLA,LSTM,9.887245197244813,0.10914117,165.37408
JBLU,RNN,0.23300462982072626,-0.027422532,7.0013576
JBLU,ANN,0.2581933750937548,-0.21868262,6.9295964
JBLU,CNN,0.8820513018717395,0.20624304,7.7345977
JBLU,Random Forrest,0.029481527659606103,0.22743038810719482,None
JBLU,LSTM,0.3194863131850132,-0.15583974,7.054607
TGT,RNN,2.8773092998441108,0.0066056377,154.96869
TGT,ANN,3.685420025438971,-0.079571255,155.11261
TGT,CNN,6.486949677400742,0.17463087,156.5259
TGT,Random Forrest,5.091080448918767,0.20249149294522958,None
TGT,LSTM,4.125135197319756,-0.07899565,152.22635
ARKK,RNN,1.269620753062142,0.017322019,36.700764
ARKK,ANN,1.548983389586074,-0.05613579,35.544464
ARKK,CNN,6.232132918132587,0.26849228,34.46142
ARKK,Random Forrest,3.478333565274573,0.2834228574877223,None
ARKK,LSTM,1.925572237966459,-0.011134024,35.794876
QS,RNN,0.8839579378058784,-0.16107266,6.380413
QS,ANN,2.243148387998686,-0.23949368,6.137625
QS,CNN,3.786987247043429,0.26697588,6.9852357
QS,Random Forrest,4.540084376357154,0.3298609810411768,None
QS,LSTM,0.9135917231531616,-0.09340424,6.8465233
GE,RNN,1.7479257783079358,0.23078987,100.60658
GE,ANN,2.362714512095942,0.3487891,99.738144
GE,CNN,6.791994517056455,0.17007813,90.18293
GE,Random Forrest,0.9341820526096319,0.16417194732471607,None
GE,LSTM,3.569624668450269,0.29309028,99.15197
SPY,RNN,6.361698735675973,0.0427462,409.8592
