tickerName,modelName,RMSE,sharpeRatio,expectedValue
ACN,BiDirectional LSTM,4.5536062289670305,0.15200111,313.91345
ACN,LSTM,6.29961273937725,0.19761084,315.4634
ACN,RNN,4.521652217479711,0.15157644,313.36035
ACN,ANN,7.203087771856264,0.2277444,315.86206
ACN,CNN,16.643501986559045,0.14119744,294.07706
ACN,Random Forrest,10.248523834145521,0.13923646898151704,None
ACN,Attention-based LSTM,18.106736626584468,0.03430679134475318,309.75354
ADP,BiDirectional LSTM,2.6736941126657907,0.19983517,239.36565
ADP,LSTM,3.386064286032109,0.15694946,235.65833
ADP,RNN,3.1858843032965223,0.08428271,239.2597
ADP,ANN,3.8275056531431186,0.27459377,238.56844
ADP,CNN,22.773987568081452,0.15078127,201.98741
ADP,Random Forrest,3.461078209346873,0.12553500515920923,None
ADP,Attention-based LSTM,20.085211237826677,-0.021955864620875596,227.84393
ADI,BiDirectional LSTM,3.8022077216200256,0.019058848,192.15474
ADI,LSTM,5.6734577192395,0.03299093,193.0601
ADI,RNN,3.484213532634141,0.035577957,192.53484
ADI,ANN,6.388058390006687,0.013360771,191.16637
ADI,CNN,8.391387502970305,0.1301577,185.63142
ADI,Random Forrest,1.8220786130062778,0.12974085317344153,None
ADI,Attention-based LSTM,5.031022947910981,0.058032699616649114,193.74289
ADSK,BiDirectional LSTM,3.6279143067455797,0.07184804,211.09969
ADSK,LSTM,4.480822538352463,0.07266031,209.5864
ADSK,RNN,3.7274732407997666,0.049758643,210.49664
ADSK,ANN,4.430686331859672,0.104291745,210.51071
ADSK,CNN,21.62348666919682,0.14339256,194.47244
ADSK,Random Forrest,6.57143506364963,0.14811044803290738,None
ADSK,Attention-based LSTM,8.080388974221778,-0.015801704547928532,211.14632
ABC,BiDirectional LSTM,1.955390524927357,0.34956518,192.2018
ABC,LSTM,4.136036098127677,0.40393054,191.79027
ABC,RNN,1.631523660312042,0.22083946,191.28093
ABC,ANN,3.895096967859539,0.6065936,191.99454
ABC,CNN,7.0537580504542365,0.16525573,181.17914
ABC,Random Forrest,1.5423612909017403,0.15999673604898154,None
ABC,Attention-based LSTM,5.556088158900842,0.13048665116266514,190.17783
ABG,BiDirectional LSTM,6.689902895021503,0.12874372,234.14018
ABG,LSTM,10.04536704186974,0.18347757,237.31285
ABG,RNN,5.453032751875419,0.01791613,232.8867
ABG,ANN,7.642677919419621,0.22751336,237.62161
ABG,CNN,20.405566272920062,0.20452498,211.76424
ABG,Random Forrest,4.490362173491093,0.22411314150427844,None
ABG,Attention-based LSTM,26.439348072416056,0.07276097149026794,235.42223
AGM,BiDirectional LSTM,3.2542920946668845,0.1918232,157.82419
AGM,LSTM,5.785871790830794,0.14477833,154.525
AGM,RNN,2.77171365405672,0.065067455,156.79857
AGM,ANN,6.493816958806925,0.23210588,157.34492
AGM,CNN,3.5824471530348365,0.19280112,145.57092
AGM,Random Forrest,2.768482208255717,0.17209084565317193,None
AGM,Attention-based LSTM,6.428093836889062,0.0843251933863219,150.23026
ACLS,BiDirectional LSTM,4.746739789660168,0.20405728,173.7966
ACLS,LSTM,11.586192280411394,0.18450312,178.2499
ACLS,RNN,4.687090283712368,0.09517899,174.94186
ACLS,ANN,5.164706920114066,0.23904641,173.7415
ACLS,CNN,9.050507247511927,0.33046547,156.83855
ACLS,Random Forrest,4.99466330233347,0.31996574126196736,None
ACLS,Attention-based LSTM,22.462656818481484,0.1888157760054688,179.52234
AAPL,BiDirectional LSTM,2.0277388357044925,0.3732739,192.91916
AAPL,LSTM,6.2662491858631215,0.43051115,192.73563
AAPL,RNN,2.03886267774558,0.29433724,192.38387
AAPL,ANN,2.524482609299124,0.5281359,193.55243
AAPL,CNN,12.890349047456139,0.20765539,173.56303
AAPL,Random Forrest,2.679466615110369,0.21948246320248327,None
AAPL,Attention-based LSTM,9.20595686085852,0.10647858685724705,188.35632
ADBE,BiDirectional LSTM,11.197365594877965,0.286242,522.0421
ADBE,LSTM,14.546610751296937,0.37525433,516.1021
ADBE,RNN,10.483997128705951,0.28000298,524.2038
ADBE,ANN,15.600420665621423,0.37806565,517.13776
ADBE,CNN,63.66024122282016,0.14403988,443.6553
ADBE,Random Forrest,25.348210089391824,0.1592681843454608,None
ADBE,Attention-based LSTM,18.024184399360937,0.12365544035413893,516.7223
AJG,BiDirectional LSTM,3.4431030790007116,0.20205057,218.88849
AJG,LSTM,8.642864887587791,0.18742608,217.73889
AJG,RNN,2.3998616129944366,0.15689133,219.65567
AJG,ANN,10.662249701109733,0.26705828,216.75233
AJG,CNN,12.11594455117746,0.19589172,197.52887
AJG,Random Forrest,2.061561583937983,0.19109480439566698,None
AJG,Attention-based LSTM,9.156456286986398,0.08301337115124088,214.65558
ALX,BiDirectional LSTM,4.349030674328445,-0.014845277,187.37096
ALX,LSTM,11.603049974645112,-0.040680002,186.24336
ALX,RNN,4.34189852070511,-0.14072299,188.40167
ALX,ANN,7.438315160367665,-0.05160226,187.61412
ALX,CNN,18.982206518946874,0.07782407,171.66965
ALX,Random Forrest,15.543791332219174,0.1160613280306377,None
ALX,Attention-based LSTM,10.722421891650708,-0.08284417537063016,184.46689
AMG,BiDirectional LSTM,2.0545628880262936,0.252793,162.23268
AMG,LSTM,2.5777138216000783,0.29722124,160.43324
AMG,RNN,3.171895430803637,0.017328098,162.15991
AMG,ANN,4.124879475452569,0.28424034,160.52855
AMG,CNN,13.98093473840219,0.21613534,142.27744
AMG,Random Forrest,5.812995937029692,0.2118362566674176,None
AMG,Attention-based LSTM,7.216524026582388,0.022327152898547503,155.08585
ALNY,BiDirectional LSTM,4.488342438579921,-0.009806828,193.75575
ALNY,LSTM,4.506830657061827,-0.014450588,194.91313
ALNY,RNN,4.107378291667435,0.029983416,192.95277
ALNY,ANN,4.3380315383379,-0.0056934985,196.80775
ALNY,CNN,17.08808294650326,0.16795948,178.68628
ALNY,Random Forrest,4.241998791668924,0.1738552878287945,None
ALNY,Attention-based LSTM,8.564155596467591,-0.006561237547882852,200.63145
ALGN,BiDirectional LSTM,9.88214784692103,0.014062868,338.46387
ALGN,LSTM,11.896300742355537,0.05317964,344.4126
ALGN,RNN,8.600186989961406,0.052679725,338.50916
